match_id,radiant_win
1551,0.7892800031900074
1564,0.7425229790367359
1565,0.8847775619921922
1568,0.9308957360900688
1572,0.6497342226303315
1573,0.111568049171819
1581,0.41833194204892127
1585,0.8906130894870522
1588,0.2579416477796779
1595,0.21981164922893798
1596,0.26483358665219975
1603,0.2998617838186858
1615,0.6128026244908052
1621,0.4629660488048597
1623,0.24988165607962648
1630,0.41361464940475695
1636,0.6669332491410288
1642,0.21183879262440541
1654,0.7456736505996506
1657,0.8819691944916908
1665,0.3927550681463887
1666,0.7810556218415108
1676,0.7278614313900563
1678,0.5217401636840304
1683,0.5064045679467207
1685,0.06280271789743126
1687,0.015072809620488124
1690,0.21552924612647759
1702,0.3971420082373326
1703,0.2356854503980408
1714,0.30667755917596634
1716,0.5696832354569326
1726,0.1777999523163588
1748,0.29705913221073593
1750,0.20659309938957562
1762,0.9494177483623341
1765,0.10741268967016042
1767,0.5357691139085133
1773,0.341029137186765
1774,0.18413028683408034
1776,0.6518596453831397
1782,0.8287059080557372
1799,0.5007767131575357
1803,0.49279832467417034
1811,0.4059174623302426
1820,0.4475161991602918
1823,0.7940808178058223
1864,0.6908455566840055
1871,0.5242128379122563
1874,0.07988440169084492
1878,0.3298413568119305
1888,0.6966120178582365
1895,0.8146094557389864
1896,0.4475067194038093
1899,0.5406457535606897
1901,0.5641260451085408
1903,0.6445774174724511
1913,0.16107564299231103
1935,0.7894692778247053
1946,0.23040447430940644
1958,0.8023934758532031
1960,0.5434209466491473
1968,0.33143128938232574
1969,0.5372602625278554
1973,0.2519403770785365
1974,0.49984904106246947
1977,0.43149594583037343
1992,0.6318236409277865
1995,0.18929345906151623
2001,0.7725616542044428
2017,0.4847823277447137
2018,0.22523644881442637
2020,0.35538366662935617
2021,0.29204229895495903
2027,0.39892581779147696
2036,0.5584965451495401
2040,0.18225123970267199
2041,0.16084405929696718
2047,0.9076248379038062
2049,0.3250534898065127
2059,0.2794909214165219
2066,0.26438581120110327
2068,0.5229459974818865
2069,0.7191235357939041
2081,0.41561413639672984
2083,0.5507260418896641
2084,0.8872792472934952
2085,0.9397963421605511
2096,0.4540106443251687
2104,0.18716581954238665
2105,0.15281676520784712
2110,0.35675246363395086
2112,0.08651439514157289
2115,0.5202913522508065
2120,0.14423330129891623
2121,0.13160829161168222
2125,0.8544647962423498
2128,0.6173800268658255
2129,0.3820010574149028
2138,0.5571291945117911
2159,0.7280821229591272
2160,0.20519751201849243
2180,0.6548660077076146
2181,0.5851718309249458
2183,0.7288264931784252
2189,0.1484523958607765
2192,0.4400832169386105
2193,0.8995696419751184
2197,0.11949525546039898
2201,0.4241571833876167
2206,0.8380878892522925
2208,0.8182147720009865
2210,0.6790537765164602
2212,0.6926303141803574
2220,0.5684152223761301
2226,0.5094695839905159
2227,0.05745858654404557
2229,0.36862432058875316
2233,0.19591377359493892
2234,0.8876748640059308
2237,0.33950072553419264
2238,0.5700469334466013
2246,0.351641238151545
2248,0.285855540169193
2265,0.37252091378447955
2268,0.3927392300268431
2270,0.694808115410164
2276,0.8214031685128057
2278,0.8379938045076978
2290,0.6011381541799505
2298,0.3821284215652523
2305,0.1014141375511864
2320,0.6146930620571832
2325,0.48933655389384
2329,0.8651323913357095
2342,0.6217128688921942
2352,0.1855313574014744
2387,0.6934402818654198
2397,0.20709893764700907
2399,0.6638411007168038
2401,0.6282888468222544
2404,0.2809325719168042
2411,0.6899850988157334
2422,0.6495012131871478
2424,0.781638917476184
2425,0.21578788248609818
2429,0.17940552531368
2433,0.5532167782681328
2434,0.6650548793379458
2436,0.096948299250419
2440,0.1093928992507654
2448,0.5519149423194134
2458,0.6470572733231613
2460,0.33794110277166606
2466,0.6301520022240038
2473,0.4208216639998479
2479,0.31463187113807356
2493,0.18106508507405142
2504,0.18063873598241936
2524,0.7655036299804462
2526,0.9785709114602443
2531,0.2948320674039715
2532,0.07065788284326031
2546,0.49555103453107746
2561,0.8564682154331043
2565,0.15678506434184172
2570,0.5662173906087465
2579,0.6030954968900986
2581,0.20714066874294912
2592,0.7519607867422516
2593,0.37538393055614794
2594,0.2734343632291933
2618,0.7928173941536429
2628,0.3901807256753248
2638,0.457096848214259
2647,0.6239761691629079
2654,0.7159164076579724
2655,0.5456343730621267
2669,0.21005712125999412
2674,0.5420072851548917
2677,0.6814513705506803
2687,0.3570629884329944
2689,0.23945281643455218
2694,0.6577885599512444
2702,0.27788899787012655
2704,0.9249556123513406
2706,0.8924108233479827
2712,0.09453317708594419
2716,0.4424434652501928
2727,0.2792006461311106
2729,0.3416683530208518
2738,0.816615967635306
2739,0.24592434443456043
2745,0.788473203896295
2759,0.7201758482447773
2766,0.7079150213934174
2767,0.40991559258057503
2773,0.231811026043053
2778,0.656745735947959
2783,0.4950973299385853
2788,0.6596704199872266
2792,0.5833268297526079
2803,0.4192478831033099
2808,0.14695248061122201
2816,0.3407916147691809
2821,0.9456499472691093
2826,0.8318892179787508
2840,0.4602419101489495
2844,0.7920070323611113
2846,0.2805643245778801
2847,0.4018969767645734
2857,0.7203660565588962
2861,0.17644768520331713
2888,0.5593576445143603
2903,0.6640115319856489
2904,0.35644340916144074
2907,0.21002041636597224
2909,0.29474219313391065
2910,0.4401993850377256
2915,0.4945995085057567
2918,0.6789549356081712
2920,0.47260801180277795
2926,0.20614212300724044
2929,0.925411340055641
2947,0.5785108526537017
2950,0.685622198866708
2952,0.45816400397024487
2953,0.36236332949238315
2956,0.3096070899137605
2961,0.5450133978262115
2962,0.9447305931511254
2967,0.21964741690699158
2973,0.6334411918994511
2974,0.4424427621986017
2981,0.567468121843672
3001,0.2593623079732729
3006,0.08899664863873002
3007,0.6948370227166191
3008,0.6023891054032341
3014,0.4950646352712377
3022,0.5115843128685156
3032,0.5449472892759658
3033,0.8667263129913202
3043,0.481859999596878
3048,0.15934022540444437
3061,0.2677127095758615
3063,0.3388116554418488
3087,0.5202411182809167
3088,0.42614162109810044
3096,0.06447132053270632
3102,0.11215791541201627
3111,0.6198494099010068
3119,0.727245643121508
3122,0.6398290931283978
3126,0.6740111070037574
3131,0.3719956196295023
3132,0.39292242113337694
3145,0.8626177960792706
3154,0.6767618183555683
3178,0.5650332065713226
3186,0.3301386004765544
3187,0.5108292704315044
3189,0.3770567036887912
3191,0.9075657532541139
3192,0.9403244743742756
3199,0.44565242354929535
3211,0.4893756949994627
3224,0.41461713652104515
3225,0.4430912108026529
3231,0.5219447523351369
3235,0.4798945257454718
3237,0.6125709432315533
3240,0.12406080516448965
3242,0.5532443007868769
3254,0.8030740283178031
3256,0.4267948207045928
3257,0.378997747240075
3289,0.5459538597195306
3294,0.39398576628647813
3301,0.4057644208285292
3302,0.33789691438436
3314,0.3459050656642484
3326,0.5419791869177368
3332,0.76333187287473
3345,0.5492548628168834
3349,0.6636741373700099
3357,0.7817960870829359
3380,0.48149596188387694
3389,0.684084373598885
3397,0.9120078482772156
3399,0.5803685920877986
3407,0.8184211909871094
3411,0.26852011306594475
3413,0.5216955148190544
3417,0.2648441447602379
3418,0.057016551877341795
3426,0.8176173861171808
3443,0.12566359849199008
3456,0.8971722330041163
3464,0.7904544377609458
3467,0.7264431454676317
3473,0.6244282445395458
3479,0.08692184275294554
3481,0.8530635620206799
3492,0.5611673488397569
3498,0.910790505747063
3499,0.39387046375116214
3505,0.7128587062498731
3529,0.44317087402006977
3535,0.37105266395981146
3540,0.26344011453297994
3561,0.6962689315888362
3564,0.910380071741372
3574,0.5283726896020525
3590,0.7636046840143192
3592,0.2605854261730307
3596,0.8939651284691473
3604,0.21366102016947128
3620,0.7069486749668961
3623,0.24066738708077182
3632,0.7622069254048981
3641,0.30603555956067313
3647,0.2064484351788366
3653,0.1068700473157531
3656,0.3905242471749025
3667,0.6727460055528045
3672,0.4251322731024127
3683,0.6661006364582525
3695,0.4546712402989331
3717,0.4892200286935904
3736,0.294566963230263
3740,0.30431298615145363
3753,0.4476126927263079
3769,0.6214073379991767
3771,0.5568269712345733
3787,0.8944025832031164
3790,0.3666093147637041
3792,0.8276382260966587
3801,0.2747992055368445
3806,0.7192928114881637
3812,0.06441465085758544
3815,0.8217253190321577
3840,0.7388140693563865
3846,0.5096558643221824
3858,0.5176525440914953
3872,0.2795330085928403
3873,0.1898829523245003
3874,0.5908365522390839
3876,0.8523870238050012
3880,0.6201439737632582
3882,0.4126322147708212
3894,0.6395456026668928
3901,0.8292597182783963
3902,0.7227627417579837
3908,0.8208022219589516
3919,0.2749766441413601
3921,0.22337906537587973
3922,0.3652031994293019
3924,0.05786841378750006
3939,0.8357357123009326
3952,0.42303228006935356
3959,0.4172807938985366
3964,0.2164835080210105
3972,0.682363673095906
3978,0.9176438235273735
3979,0.4934905493358269
3988,0.04946861054870039
3989,0.8163756595767065
3991,0.7279812778795612
3996,0.9314397877520403
4005,0.25836030374114466
4012,0.44507375685299316
4013,0.3126578552068508
4014,0.06852051625819915
4018,0.48274631485745323
4027,0.40075528061598226
4030,0.2236873665014007
4035,0.3846417873776087
4036,0.882698242083134
4046,0.8579742391681507
4059,0.2829437313969192
4066,0.3779340522934449
4082,0.5316622720151025
4090,0.7091326093452907
4100,0.9268262215327708
4107,0.501739006222747
4109,0.07229060938829389
4110,0.47472155716786496
4121,0.4480206420580906
4123,0.3119786974758825
4124,0.7736098190845065
4129,0.8933748590605747
4136,0.5354990210905468
4139,0.40620460001832875
4145,0.5691644659326963
4154,0.47256107676205145
4156,0.8639661458588855
4161,0.42488528666859776
4165,0.5198253377443383
4169,0.42486745768611245
4188,0.6956162503795561
4195,0.3803105527204643
4204,0.923323091469374
4211,0.7740599067103654
4213,0.6664343067210814
4218,0.35323678350595344
4220,0.8215373522308673
4222,0.04076966432497931
4227,0.6059310082726503
4229,0.9130992348194567
4233,0.47278484565048334
4239,0.8228975364824466
4242,0.5360202228693928
4249,0.635895733956654
4260,0.8620361058178969
4263,0.8235380812419885
4265,0.6917607577423006
4267,0.4800657627059456
4276,0.9142768114658633
4278,0.6570965060740861
4279,0.19384764040142358
4280,0.046669253067441414
4281,0.35443930072636093
4282,0.7346722024161381
4288,0.14518433938128117
4306,0.4573151870511444
4308,0.24560071922783538
4309,0.45462701989062126
4313,0.4962372721815509
4320,0.9964121528961549
4324,0.40488481208017923
4334,0.6569271272051201
4341,0.3901903055887902
4349,0.19149596792470627
4353,0.6085836499086793
4354,0.5016977401907652
4356,0.25897068899181613
4366,0.3882370129628836
4371,0.7005232114289073
4375,0.41142772643788666
4377,0.8469731864725346
4384,0.1689786037085511
4389,0.36328754939084706
4394,0.42113989901759147
4409,0.5108258606505361
4411,0.6160129245005052
4416,0.3642473620846622
4437,0.43781622423488964
4442,0.3622153924710828
4443,0.44447266701843735
4449,0.38618031127991687
4457,0.3678331497848285
4459,0.49856507612253725
4472,0.22907103809163193
4475,0.6658597581511297
4476,0.7983853002668281
4482,0.46588204981790826
4519,0.03896418537036514
4533,0.6606870600501824
4537,0.12084983309260204
4538,0.25043866019331734
4541,0.29343106750754994
4556,0.8518653359750962
4558,0.6609047861567399
4567,0.6533931250873101
4586,0.3215007359497935
4596,0.6107284467387689
4615,0.7587665756467536
4617,0.28567791906081
4619,0.37373639347705123
4623,0.1300467407245411
4643,0.33125058561909776
4644,0.08184661664477283
4645,0.5376243849808352
4655,0.06621059418672715
4658,0.7732862310238212
4667,0.07099854450610166
4669,0.4826302250713583
4674,0.3762736032904053
4691,0.10392766184789551
4704,0.48146778496839965
4708,0.7412916191617239
4733,0.8997626103986333
4745,0.12533146469729106
4748,0.24001676587386622
4749,0.2432171971907972
4755,0.42387950634261734
4760,0.5662095526650771
4762,0.46709302218455306
4763,0.36749169348472543
4771,0.7162868940010482
4772,0.6688591328761673
4782,0.8957901325952298
4786,0.13860057387610464
4792,0.5647820953186488
4798,0.5230336772588969
4803,0.16160249376277408
4817,0.7069888484250768
4818,0.5435241263701613
4825,0.06823174933649012
4832,0.12179601171053653
4834,0.72069766569699
4836,0.16075653560731587
4837,0.6610932977293844
4852,0.1442118824428389
4853,0.42116995289357206
4858,0.1424476186138498
4862,0.5856335224775681
4888,0.2803821140897957
4889,0.805888415889532
4893,0.4999432185105387
4897,0.8495751699541629
4909,0.24264227401763608
4952,0.5469452952318609
4961,0.4896925463134188
4969,0.8074635203333808
4972,0.44701024102182213
4998,0.3047864161118987
5029,0.818301805744108
5031,0.35690461206042606
5041,0.23103921753314952
5044,0.430645084920123
5045,0.5355408868742918
5047,0.24684927523680508
5050,0.9527985113531684
5051,0.17325360379401136
5056,0.3654219495972187
5060,0.63118672670937
5061,0.8655183597470787
5064,0.41745795042642075
5069,0.8825824468271258
5073,0.5056694812352553
5074,0.9044569275618878
5077,0.08314100571443968
5099,0.4241147270363241
5120,0.8691611399256334
5125,0.6429420654582098
5137,0.1439199685935584
5146,0.6554748937948366
5148,0.6457108361133778
5155,0.27377857204970957
5178,0.22557435428123693
5187,0.8950819811786078
5188,0.4886462561388977
5198,0.17739092693780856
5205,0.22006304756312098
5210,0.22661629999507713
5212,0.32967982404701
5214,0.26139628225469813
5215,0.4895740801427518
5217,0.12221680480127094
5219,0.02230594811165415
5227,0.3162915196055818
5233,0.8238209693034287
5241,0.5215048101436178
5257,0.6599821418667523
5259,0.27820570771614395
5262,0.28248100783389446
5266,0.36213827487429984
5275,0.518963017717138
5291,0.5863332398138633
5299,0.4549769044614769
5302,0.5057857685842121
5304,0.6272131876506685
5310,0.3708786164174981
5325,0.21386093551185334
5332,0.6525403632327649
5341,0.3340410403426182
5343,0.5823284725673675
5349,0.24237110685537436
5350,0.3661750161349534
5365,0.7829539115491421
5367,0.4257389933819562
5372,0.2005653524474941
5385,0.47610344402196153
5392,0.38510320809167303
5399,0.2500887216730164
5402,0.8810566299272281
5407,0.6240937270682155
5411,0.5044054449320327
5415,0.5824748908223234
5423,0.5900533123202558
5426,0.14784168463291944
5437,0.5732015717123369
5440,0.28141970574005115
5445,0.7424577938521507
5454,0.21681606908325307
5460,0.7931136790386045
5470,0.7071387431019239
5472,0.22670857232195202
5480,0.08002690403278723
5484,0.031637197156601744
5485,0.9305153527944547
5497,0.7153898580279743
5501,0.6728192573791716
5513,0.5482508210204387
5563,0.30413914081951127
5564,0.4413292873327591
5570,0.6116087844293817
5582,0.31658497100720867
5616,0.6473477840783501
5617,0.515849031763079
5619,0.3930631727160152
5626,0.634995157875789
5628,0.2007646861058325
5629,0.515993686929819
5630,0.3928702382627763
5634,0.2896700236889718
5646,0.1807939099814837
5650,0.42842905216062976
5664,0.9148661014093686
5666,0.795252385544744
5678,0.9362626395407763
5687,0.24526561889613158
5691,0.6833398249235065
5694,0.5701275267167675
5703,0.34680756418401887
5709,0.191410321954959
5711,0.1875668849463189
5718,0.4581091821487889
5724,0.7615015012731702
5725,0.25458102582079695
5726,0.312911734232257
5728,0.8149403116278378
5753,0.6880002406333373
5758,0.21440719521065352
5759,0.2187876578719521
5766,0.24892141126209172
5772,0.2590726460210458
5775,0.26532168033817544
5780,0.7973083692696847
5782,0.5970470880774713
5784,0.5892989008672082
5804,0.635703323995123
5808,0.792081012045048
5809,0.37702769440221084
5815,0.4316516471679692
5817,0.5955802010750534
5825,0.44567942666714644
5833,0.5489198269543132
5838,0.33152834655117047
5840,0.5431501733160496
5846,0.5977944507379678
5848,0.5163146979220535
5851,0.8098674122697528
5867,0.2998448334479107
5869,0.43188074108133606
5870,0.3941010953738935
5871,0.668232673029484
5873,0.34073774189046163
5875,0.3346807565368513
5876,0.6203001090951239
5879,0.8701515635051708
5880,0.38438629385447465
5881,0.17351041602983203
5887,0.4463422479319701
5891,0.5851117519701544
5893,0.5173744295918115
5907,0.7617486585845655
5909,0.24054501297364603
5915,0.04850403955423394
5917,0.5192271991492161
5918,0.117757412851095
5929,0.6282918641368308
5935,0.7773188294744052
5938,0.32859233416510514
5940,0.4181738720295302
5942,0.12514724302259675
5950,0.6123402413976009
5963,0.1517851239101297
5968,0.52925574650677
5969,0.7893746334309746
5970,0.38722771171925763
5978,0.4035454346277578
5987,0.775524858882183
5990,0.2739143362378433
5997,0.8773160894890447
5998,0.437420512930615
6001,0.41944788869368066
6004,0.622310324137993
6005,0.23939526410305617
6011,0.5420218453229076
6013,0.7076307465482087
6029,0.4762015993221112
6043,0.3798220281845367
6045,0.15375930263123874
6049,0.22241523427616494
6051,0.7046476910883127
6064,0.5206130120214659
6066,0.07778740577200613
6071,0.8658335514061377
6078,0.44324109274586504
6085,0.2680644486468859
6086,0.7168836071318941
6095,0.3208818202071042
6103,0.2459015280125552
6105,0.2912227466454055
6106,0.8022245161461438
6107,0.4077422576714963
6111,0.7116054996497414
6114,0.8001165750569702
6118,0.519520157044023
6139,0.08267575288000813
6140,0.43247385894978146
6147,0.6211055613120353
6153,0.8447761257622981
6156,0.6112220455670196
6158,0.3526384440987581
6163,0.33410280814859644
6165,0.5351478228130029
6176,0.594478647445167
6178,0.5841747806930337
6182,0.39127389511966004
6199,0.17253425381174747
6207,0.24228782902916168
6220,0.4572902393668483
6223,0.4110907835161919
6227,0.21969356302617066
6235,0.698964352416745
6246,0.561727238315085
6259,0.19637998485909336
6267,0.6690789887853779
6278,0.8266374608527484
6287,0.9117091102993232
6307,0.6321757478023915
6312,0.8609370125568849
6314,0.47139221806809883
6315,0.426708962210519
6316,0.09896296802867828
6321,0.5648518169516357
6324,0.7416451438755465
6325,0.9675478545047174
6332,0.7056409079961193
6336,0.491108621489392
6337,0.5448507154169893
6341,0.6863602032060416
6349,0.795915619058074
6353,0.3482826881938135
6362,0.6932601463680854
6371,0.3485855884331103
6386,0.174376249221881
6387,0.6259329380155185
6388,0.7048464988208775
6389,0.7526583688168389
6391,0.6290942642153124
6410,0.3287527077854448
6413,0.3357549639624521
6421,0.4093136625066716
6428,0.6261041278202171
6429,0.4982961973461118
6433,0.44489670514917923
6438,0.525973144700865
6439,0.5888881884792052
6442,0.6793383198756129
6444,0.674448812692971
6451,0.7641194882217517
6456,0.4115468006897831
6461,0.8289178695110275
6478,0.54040644887213
6483,0.10839880530476281
6488,0.4185914777113309
6489,0.6551450846720906
6498,0.8945945137775793
6501,0.19226031070282185
6505,0.5402191268667367
6513,0.13442193295750868
6515,0.48172015954747954
6531,0.6942061265651894
6562,0.4165470789763666
6564,0.6531119882675341
6572,0.8139561359275579
6574,0.3946616455785051
6586,0.7368027337435307
6588,0.16815629954521946
6601,0.574166594191785
6608,0.6187412254487004
6611,0.13090312986590588
6614,0.15658590249131865
6617,0.29076993642353777
6628,0.478587334636283
6632,0.3344630077408022
6642,0.4254826377186744
6643,0.8670105136708498
6660,0.5404884454053835
6667,0.03678694553580077
6671,0.10166604226491491
6682,0.6380448428786779
6699,0.789582262460593
6702,0.5483995775081566
6703,0.9463173102097067
6705,0.29049881917655246
6707,0.32967571372875426
6709,0.704082836680332
6718,0.1999125758828608
6720,0.4511828729036272
6721,0.39595089371941355
6725,0.2056454052871232
6726,0.45543029040732064
6727,0.27021898659686566
6760,0.42451352521866526
6788,0.668500922587796
6791,0.36714571762974196
6793,0.06700210242658126
6794,0.2817195544276352
6808,0.4349884200080081
6809,0.786981495591396
6810,0.8155182728563772
6819,0.6984813346624988
6820,0.8273986188789749
6829,0.23871190757936278
6831,0.2174544642414427
6833,0.9652082043216916
6847,0.9266018533599212
6856,0.7033618818976368
6858,0.1902735200125987
6860,0.5720327773712319
6866,0.525746032923774
6871,0.6252108818407397
6872,0.42549595004537794
6877,0.4862192062344648
6878,0.7442077315525659
6879,0.4740400447158295
6880,0.6681223514593535
6886,0.8007632760583825
6894,0.5684764158884147
6897,0.29204805240504805
6906,0.5758187483703305
6916,0.5589184288474488
6919,0.6902110359786144
6939,0.7237889235705632
6958,0.8486724963929839
6959,0.5255831368808125
6967,0.8173691950766867
6989,0.9346906269585786
7000,0.5260175348259599
7004,0.4251842804784916
7006,0.7320790683302105
7007,0.4431261179271077
7008,0.8599730540093901
7027,0.7462058967592984
7055,0.6684017366886691
7059,0.7070396331771468
7066,0.41044897659030233
7067,0.5530861826388113
7073,0.6563555286339313
7080,0.6167550356556635
7089,0.4764435697710137
7099,0.11674900066163243
7109,0.6156649443463189
7134,0.5722246310736643
7138,0.6238573692427913
7139,0.4199791196761933
7142,0.2285760211601199
7151,0.35573131524447044
7153,0.28344746308513064
7169,0.3130886244408655
7185,0.3949129359336865
7193,0.21317341418637276
7200,0.9194920429870547
7216,0.5711264462894263
7221,0.8556814995597363
7223,0.6341162942733707
7236,0.6656211350619371
7237,0.6301725173648323
7244,0.3292553203854809
7245,0.7225123333175378
7251,0.3466467776542699
7252,0.7551344321010653
7264,0.7052612727518202
7284,0.44603341326223717
7301,0.6031043914556304
7304,0.6024965930166812
7307,0.6131167811764275
7308,0.40683433517353085
7315,0.7017926471395871
7323,0.2893813322506747
7324,0.2844313891039923
7326,0.5199688242811671
7330,0.7657424256940417
7367,0.7433516362752887
7371,0.7400660140503489
7389,0.5746259122019769
7394,0.27595137306649653
7404,0.5109684681974135
7410,0.3159107560100107
7423,0.02422527379125248
7434,0.28724722877314646
7438,0.2341528875671286
7449,0.29473784883612575
7461,0.4543674666632562
7464,0.7256820181700578
7465,0.6270723539422893
7469,0.6276143218679369
7472,0.655760204233546
7474,0.11915794715993361
7492,0.1627735607070614
7496,0.6793958325381778
7499,0.6682763949945638
7507,0.80446168283325
7513,0.7374707354625651
7515,0.5847626335878249
7535,0.705317219788163
7542,0.6150988965151165
7568,0.5852335527121795
7578,0.7566074937754336
7586,0.8984386540013717
7587,0.4045215332401864
7593,0.25099325118169524
7608,0.7545845628122464
7613,0.2132491844480134
7617,0.45226073233043873
7624,0.7406248596665689
7627,0.6880776509191368
7630,0.5620960035340777
7634,0.27777106567213117
7644,0.6411714116496036
7651,0.3246995011008873
7655,0.5503254649708349
7659,0.5104929700777622
7665,0.30904339660698893
7666,0.879835799275666
7675,0.449575937824286
7678,0.1971785216313166
7689,0.21373003220746814
7695,0.7108415932202127
7696,0.2985478883636012
7708,0.055190894461411746
7725,0.8094074507858638
7731,0.3889302137870894
7737,0.1922156573522443
7739,0.7174037531251424
7758,0.6222635006870627
7763,0.21906135605455349
7769,0.5065921353443732
7775,0.6388397938543754
7783,0.3906898737681944
7787,0.07863283952098483
7788,0.5868406637075462
7792,0.6528882649218861
7797,0.757407762681263
7798,0.6284872190136281
7800,0.4248658185409366
7801,0.6629392748751148
